,ID,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,CODE_GENDER_M,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y
17398,5050758,0,247500.0,4,4,1,1,49,0,0,0,4,2,0,1,0,0
17401,5050759,0,180000.0,4,4,2,2,39,0,0,0,8,1,0,1,1,0
17402,5050760,0,180000.0,4,4,2,2,39,0,0,0,8,1,0,1,1,0
17403,5050761,0,180000.0,4,4,2,2,39,0,0,0,8,1,0,1,1,0
17404,5050763,0,180000.0,4,4,2,2,39,0,0,0,8,1,0,1,1,0
17406,5050764,2,337500.0,4,4,1,1,30,0,0,0,3,4,0,0,0,0
17407,5050765,2,337500.0,4,4,1,1,30,0,0,0,3,4,0,0,0,0
17408,5050766,2,337500.0,4,4,1,1,30,0,0,0,3,4,0,0,0,0
17409,5050767,2,337500.0,4,4,1,1,30,0,0,0,3,4,0,0,0,0
17410,5050768,2,337500.0,4,4,1,1,30,0,0,0,3,4,0,0,0,0
17411,5050769,2,337500.0,4,4,1,1,30,0,0,0,3,4,0,0,0,0
17412,5050770,1,180000.0,0,1,0,5,27,0,0,0,18,3,0,0,1,0
17413,5050771,1,180000.0,0,1,0,5,27,0,0,0,18,3,0,0,1,0
17415,5050773,0,91530.0,4,4,3,1,60,1,0,0,10,1,0,0,0,0
17418,5050777,0,81000.0,4,4,1,1,53,0,0,0,14,2,0,0,1,0
17419,5050778,0,180000.0,2,4,3,1,28,0,0,0,8,1,0,1,0,0
17420,5050779,0,180000.0,2,4,3,1,28,0,0,0,8,1,0,1,0,0
17421,5050780,0,180000.0,2,4,3,1,28,0,0,0,8,1,0,1,0,0
17422,5050781,0,180000.0,2,4,3,1,28,0,0,0,8,1,0,1,0,0
17423,5050790,0,180000.0,2,4,3,1,28,0,0,0,8,1,0,1,0,0
17424,5050791,0,180000.0,2,4,3,1,28,0,0,0,8,1,0,1,0,0
17425,5050793,0,315000.0,2,1,1,1,58,0,0,0,3,2,0,0,0,0
17426,5050794,1,135000.0,4,1,0,1,35,0,0,0,14,3,0,0,1,0
17427,5050795,1,135000.0,4,1,0,1,35,0,0,0,14,3,0,0,1,0
17428,5050796,1,135000.0,4,1,0,1,35,0,0,0,14,3,0,0,1,0
17429,5050797,1,135000.0,4,1,0,1,35,0,0,0,14,3,0,0,1,0
17431,5050798,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17432,5050799,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17433,5050802,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17434,5050803,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17435,5050804,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17436,5050805,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17437,5050807,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17438,5050808,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17439,5050809,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17440,5050810,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17441,5050811,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17442,5050812,2,270000.0,4,1,1,1,36,1,1,0,18,4,0,0,1,0
17443,5050813,0,157500.0,0,4,1,1,42,0,0,0,8,2,0,1,0,0
17444,5050815,0,157500.0,0,4,1,1,42,0,0,0,8,2,0,1,0,0
17445,5050819,0,157500.0,0,4,1,1,42,0,0,0,8,2,0,1,0,0
17448,5050824,0,90000.0,4,4,1,1,31,0,0,0,4,2,0,1,0,0
17449,5050825,0,90000.0,4,4,1,1,31,0,0,0,4,2,0,1,0,0
17450,5050826,0,90000.0,4,4,1,1,31,0,0,0,4,2,0,1,0,0
17451,5050829,0,103500.0,4,4,1,1,49,1,0,0,11,2,0,0,0,0
17452,5050833,0,103500.0,4,4,1,1,49,1,0,0,11,2,0,0,0,0
17455,5050834,0,90000.0,4,4,1,1,29,1,1,0,18,2,0,0,0,0
17456,5050835,0,90000.0,4,4,1,1,29,1,1,0,18,2,0,0,0,0
17457,5050836,0,90000.0,4,4,1,1,29,1,1,0,18,2,0,0,0,0
17459,5050837,0,90000.0,0,4,1,1,62,0,0,0,16,2,0,1,1,0
17460,5050838,0,90000.0,0,4,1,1,62,0,0,0,16,2,0,1,1,0
17461,5050839,0,90000.0,0,4,1,1,62,0,0,0,16,2,0,1,1,0
17462,5050840,0,90000.0,0,4,1,1,62,0,0,0,16,2,0,1,1,0
17463,5050841,0,157500.0,4,4,3,1,41,0,0,0,8,1,0,0,0,0
17464,5050842,0,157500.0,4,4,3,1,41,0,0,0,8,1,0,0,0,0
17465,5050843,0,157500.0,4,4,3,1,41,0,0,0,8,1,0,0,0,0
17466,5050844,0,157500.0,4,4,3,1,41,0,0,0,8,1,0,0,0,0
17467,5050846,0,157500.0,4,4,3,1,41,0,0,0,8,1,0,0,0,0
17468,5050847,0,157500.0,4,4,3,1,41,0,0,0,8,1,0,0,0,0
17469,5050848,0,90000.0,4,4,2,1,42,1,1,1,8,1,0,0,0,0
17470,5050849,0,97731.0,4,1,3,5,24,1,0,0,18,1,0,0,0,0
17471,5050850,0,97731.0,4,1,3,5,24,1,0,0,18,1,0,0,0,0
17472,5050851,0,97731.0,4,1,3,5,24,1,0,0,18,1,0,0,0,0
17473,5050852,0,180000.0,0,1,3,1,26,0,0,0,6,1,0,1,0,0
17474,5050853,0,180000.0,0,1,3,1,26,0,0,0,6,1,0,1,0,0
17475,5050854,0,180000.0,0,1,3,1,26,0,0,0,6,1,0,1,0,0
17476,5050855,0,180000.0,0,1,3,1,26,0,0,0,6,1,0,1,0,0
17477,5050856,0,180000.0,0,1,3,1,26,0,0,0,6,1,0,1,0,0
17478,5050857,0,180000.0,0,1,3,1,26,0,0,0,6,1,0,1,0,0
17480,5050876,0,270000.0,4,4,1,1,36,1,1,0,0,2,0,0,0,0
17481,5050877,0,270000.0,4,4,1,1,36,1,1,0,0,2,0,0,0,0
17482,5050878,0,270000.0,4,4,1,1,36,1,1,0,0,2,0,0,0,0
17483,5050885,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17484,5050886,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17485,5050887,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17486,5050888,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17487,5050889,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17488,5050890,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17489,5050891,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17490,5050892,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17491,5050893,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17492,5050894,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17493,5050896,0,292500.0,1,4,1,1,52,0,0,0,18,2,0,1,1,0
17494,5050899,0,270000.0,0,1,1,1,41,1,1,0,10,2,0,0,0,0
17495,5050900,0,270000.0,0,1,1,1,41,1,1,0,10,2,0,0,0,0
17496,5050901,0,270000.0,0,1,1,1,41,1,1,0,10,2,0,0,0,0
17497,5050902,0,270000.0,0,1,1,1,41,1,1,0,10,2,0,0,0,0
17498,5050904,0,270000.0,0,1,1,1,41,1,1,0,10,2,0,0,0,0
17499,5050905,0,270000.0,0,1,1,1,41,1,1,0,10,2,0,0,0,0
17500,5050906,1,225000.0,0,4,1,1,35,0,0,0,18,3,0,1,0,0
17501,5050907,1,225000.0,0,4,1,1,35,0,0,0,18,3,0,1,0,0
17502,5050908,1,225000.0,0,4,1,1,35,0,0,0,18,3,0,1,0,0
17503,5050909,1,225000.0,0,4,1,1,35,0,0,0,18,3,1,1,0,0
17504,5050910,1,225000.0,0,4,1,1,35,0,0,0,18,3,1,1,0,0
17506,5050911,1,180000.0,0,1,1,1,38,0,1,0,0,3,0,0,1,0
17507,5050912,1,180000.0,0,1,1,1,38,0,1,0,0,3,0,0,1,0
17508,5050913,2,126000.0,4,1,1,1,27,0,0,0,3,4,0,0,1,0
17509,5050914,2,126000.0,4,1,1,1,27,0,0,0,3,4,0,0,1,0
17510,5050915,0,112500.0,4,4,1,1,44,0,1,0,8,2,0,0,0,0
17511,5050916,0,112500.0,4,4,1,1,44,0,1,0,8,2,0,0,0,0
17513,5050918,0,130500.0,4,4,1,5,23,0,0,0,3,2,0,0,0,0
17514,5050919,1,180000.0,4,4,1,1,40,0,0,0,8,3,1,0,1,0
17515,5050920,1,180000.0,4,4,1,1,40,0,0,0,8,3,0,0,1,0
17516,5050921,1,180000.0,4,4,1,1,40,0,0,0,8,3,0,0,1,0
17517,5050922,1,180000.0,4,4,1,1,40,0,0,0,8,3,0,0,1,0
17518,5050923,1,180000.0,4,4,1,1,40,0,0,0,8,3,0,0,1,0
17519,5050924,1,180000.0,4,4,1,1,40,0,0,0,8,3,0,0,1,0
17520,5050925,1,180000.0,4,4,1,1,40,0,0,0,8,3,0,0,1,0
17521,5050940,0,170302.5,0,1,1,1,46,1,1,0,0,2,0,0,0,0
17522,5050941,0,170302.5,0,1,1,1,46,1,1,0,0,2,0,0,0,0
17523,5050942,0,170302.5,0,1,1,1,46,1,1,0,0,2,0,0,0,0
17525,5050944,0,135000.0,0,1,1,1,34,1,1,1,3,2,0,0,0,0
17526,5050947,0,135000.0,0,1,1,1,34,1,1,1,3,2,0,0,0,0
17527,5050948,0,135000.0,0,1,1,1,34,1,1,1,3,2,0,0,0,0
17528,5050949,0,135000.0,0,1,1,1,34,1,1,1,3,2,0,0,0,0
17529,5050950,0,135000.0,0,1,1,1,34,1,1,1,3,2,0,0,0,0
17530,5050951,0,135000.0,0,1,1,1,34,1,1,1,3,2,0,0,0,0
17531,5050952,0,135000.0,0,1,1,1,34,1,1,1,3,2,0,0,0,0
17532,5050954,0,270000.0,1,4,1,1,40,0,0,0,18,2,0,1,0,0
17533,5050955,0,270000.0,1,4,1,1,40,0,0,0,18,2,0,1,0,0
17534,5050956,0,270000.0,1,4,1,1,40,0,0,0,18,2,0,1,0,0
17535,5050957,0,180000.0,0,1,3,1,28,0,0,0,3,1,1,1,0,0
17536,5050959,0,135000.0,4,4,1,1,53,0,0,0,8,2,0,0,0,0
17537,5050962,0,157500.0,4,4,1,1,59,0,0,0,9,2,0,1,0,0
17538,5050963,0,157500.0,4,4,1,1,59,0,0,0,9,2,0,1,0,0
17539,5050965,0,157500.0,4,4,1,1,59,0,0,0,9,2,0,1,0,0
17540,5050966,0,157500.0,4,4,1,1,59,0,0,0,9,2,0,1,0,0
17541,5050967,0,157500.0,4,4,1,1,59,0,0,0,9,2,0,1,0,0
17542,5050968,0,157500.0,4,4,1,1,59,0,0,0,9,2,0,1,0,0
17543,5050969,1,112500.0,2,4,3,1,44,0,0,0,3,2,0,0,0,0
17544,5050972,1,112500.0,2,4,3,1,44,0,0,0,3,2,1,0,0,0
17545,5050973,1,112500.0,2,4,3,1,44,0,0,0,3,2,0,0,0,0
17546,5050974,1,112500.0,2,4,3,1,44,0,0,0,3,2,0,0,0,0
17547,5050975,1,112500.0,2,4,3,1,44,0,0,0,3,2,1,0,0,0
17548,5050976,1,112500.0,2,4,3,1,44,0,0,0,3,2,0,0,0,0
17551,5050979,0,54000.0,4,4,1,1,60,0,1,0,8,2,0,1,1,0
17552,5050980,1,247500.0,0,4,3,1,41,0,0,0,14,2,0,0,1,0
17553,5050981,1,247500.0,0,4,3,1,41,0,0,0,14,2,0,0,1,0
17554,5050982,1,247500.0,0,4,3,1,41,0,0,0,14,2,0,0,1,0
17555,5050983,1,247500.0,0,4,3,1,41,0,0,0,14,2,0,0,1,0
17556,5050985,0,265581.0,2,1,1,1,30,0,0,0,3,2,0,1,0,0
17557,5051004,0,306000.0,0,1,1,1,29,0,0,0,10,2,0,0,0,0
17558,5051005,0,306000.0,0,1,1,1,29,0,0,0,10,2,0,0,0,0
17559,5051006,0,306000.0,0,1,1,1,29,0,0,0,10,2,0,0,0,0
17560,5051007,0,306000.0,0,1,1,1,29,0,0,0,10,2,0,0,0,0
17561,5051008,1,225000.0,0,4,1,1,29,1,1,1,13,3,0,0,0,0
17562,5051009,1,225000.0,0,4,1,1,29,1,1,1,13,3,0,0,0,0
17563,5051010,1,225000.0,0,4,1,1,29,1,1,1,13,3,0,0,0,0
17564,5051011,1,225000.0,0,4,1,1,29,1,1,1,13,3,0,0,0,0
17565,5051012,1,225000.0,0,4,1,1,29,1,1,1,13,3,0,0,0,0
17566,5051013,1,225000.0,0,4,1,1,29,1,1,1,13,3,0,0,0,0
17567,5051014,1,225000.0,0,4,1,1,29,1,1,1,13,3,0,0,0,0
17568,5051015,0,270000.0,0,4,0,1,42,0,0,0,8,2,0,0,0,0
17569,5051017,0,270000.0,0,4,0,1,42,0,0,0,8,2,0,0,0,0
17570,5051018,0,270000.0,0,4,0,1,42,0,0,0,8,2,0,0,0,0
17571,5051019,0,270000.0,0,4,0,1,42,0,0,0,8,2,0,0,0,0
17572,5051020,0,270000.0,0,4,0,1,42,0,0,0,8,2,0,0,0,0
17573,5051024,2,382500.0,0,4,1,1,30,0,0,0,4,4,0,1,0,0
17574,5051025,0,540000.0,0,1,1,1,47,0,0,0,8,2,0,1,1,0
17575,5051026,0,540000.0,0,1,1,1,47,0,0,0,8,2,0,1,1,0
17576,5051027,0,540000.0,0,1,1,1,47,0,0,0,8,2,0,1,1,0
17577,5051028,0,540000.0,0,1,1,1,47,0,0,0,8,2,0,1,1,0
17578,5051029,0,540000.0,0,1,1,1,47,0,0,0,8,2,0,1,1,0
17579,5051030,0,540000.0,0,1,1,1,47,0,0,0,8,2,0,1,1,0
17580,5051031,0,540000.0,0,1,1,1,47,0,0,0,8,2,0,1,1,0
17581,5051032,0,540000.0,0,1,1,1,47,0,0,0,8,2,0,1,1,0
17583,5051034,0,180000.0,0,1,3,5,24,0,0,0,18,1,0,0,0,0
17584,5051035,0,180000.0,0,1,3,5,24,0,0,0,18,1,0,0,0,0
17585,5051036,0,180000.0,0,1,3,5,24,0,0,0,18,1,0,0,0,0
17586,5051037,0,180000.0,0,1,3,5,24,0,0,0,18,1,0,0,0,0
17587,5051038,0,180000.0,0,1,3,5,24,0,0,0,18,1,0,0,0,0
17588,5051039,0,135000.0,1,4,1,1,61,0,0,0,18,2,0,0,0,0
17589,5051040,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17590,5051041,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17591,5051044,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17592,5051045,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17593,5051046,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17594,5051047,0,67500.0,4,4,1,1,61,0,0,0,8,2,1,1,1,0
17595,5051048,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17596,5051049,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17597,5051050,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17598,5051051,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17599,5051052,0,67500.0,4,4,1,1,61,0,0,0,8,2,0,1,1,0
17602,5051056,0,49500.0,1,4,4,1,65,0,0,0,18,1,0,0,0,0
17603,5051057,0,49500.0,1,4,4,1,65,0,0,0,18,1,0,0,0,0
17604,5051058,0,49500.0,1,4,4,1,65,0,0,0,18,1,0,0,0,0
17605,5051059,0,49500.0,1,4,4,1,65,0,0,0,18,1,0,0,0,0
17607,5051060,2,112500.0,0,4,1,1,33,0,1,0,18,4,0,0,0,0
17608,5051061,2,112500.0,0,4,1,1,33,0,1,0,18,4,0,0,0,0
17609,5051062,2,112500.0,0,4,1,1,33,0,1,0,18,4,0,0,0,0
17610,5051063,0,73575.0,1,4,4,1,67,0,1,0,18,1,0,0,0,0
17611,5051073,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17612,5051074,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17613,5051075,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17614,5051076,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17615,5051077,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17616,5051078,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17617,5051079,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17618,5051080,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17619,5051081,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17620,5051082,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17621,5051083,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17622,5051084,0,270000.0,0,4,2,2,47,1,1,0,14,1,0,0,0,0
17623,5051087,2,315000.0,4,4,1,1,33,0,0,0,8,4,1,1,1,0
17624,5051088,2,315000.0,4,4,1,1,33,0,0,0,8,4,0,1,1,0
17625,5051089,0,247500.0,2,1,1,1,32,0,0,0,3,2,0,0,0,0
17626,5051090,0,247500.0,2,1,1,1,32,0,0,0,3,2,0,0,0,0
17627,5051094,0,360000.0,0,2,1,1,31,1,0,0,10,2,0,1,1,0
17628,5051095,0,360000.0,0,2,1,1,31,1,0,0,10,2,0,1,1,0
17629,5051097,0,69750.0,1,4,4,2,60,0,1,0,18,1,0,0,0,0
17630,5051098,1,112500.0,4,2,1,1,29,0,0,0,8,3,0,0,0,0
17631,5051099,1,112500.0,4,2,1,1,29,0,0,0,8,3,0,0,0,0
17632,5051101,0,112500.0,1,4,0,1,63,0,0,0,18,2,0,0,0,0
17633,5051103,0,112500.0,1,4,0,1,63,0,0,0,18,2,0,0,0,0
17634,5051104,0,112500.0,1,4,0,1,63,0,0,0,18,2,0,0,0,0
17635,5051105,0,85500.0,1,4,2,1,66,0,1,0,18,1,0,0,0,0
17636,5051106,0,85500.0,1,4,2,1,66,0,1,0,18,1,0,0,0,0
17637,5051107,0,85500.0,1,4,2,1,66,0,1,0,18,1,0,0,0,0
17638,5051108,0,85500.0,1,4,2,1,66,0,1,0,18,1,0,0,0,0
17639,5051109,0,85500.0,1,4,2,1,66,0,1,0,18,1,0,0,0,0
17640,5051110,0,85500.0,1,4,2,1,66,0,1,0,18,1,0,0,0,0
17641,5051111,0,85500.0,1,4,2,1,66,0,1,0,18,1,0,0,0,0
17642,5051112,0,85500.0,1,4,2,1,66,0,1,0,18,1,0,0,0,0
17643,5051120,0,202500.0,2,1,1,1,35,0,0,0,3,2,0,1,0,0
17644,5051121,0,202500.0,2,1,1,1,35,0,0,0,3,2,0,1,0,0
17645,5051122,0,202500.0,2,1,1,1,35,0,0,0,3,2,0,1,0,0
17646,5051123,0,202500.0,2,1,1,1,35,0,0,0,3,2,0,1,0,0
17647,5051124,0,202500.0,2,1,1,1,35,0,0,0,3,2,0,1,0,0
17648,5051125,0,112500.0,4,4,1,1,24,0,0,0,3,2,0,0,0,0
17649,5051126,0,112500.0,4,4,1,1,24,0,0,0,3,2,0,0,0,0
17650,5051127,0,112500.0,4,4,1,1,24,0,0,0,3,2,0,0,0,0
17651,5051129,0,450000.0,0,1,3,1,28,0,0,0,3,1,0,0,0,0
17652,5051130,0,450000.0,0,1,3,1,28,0,0,0,3,1,0,0,0,0
17653,5051131,0,450000.0,0,1,3,1,28,0,0,0,3,1,0,0,0,0
17654,5051133,0,450000.0,0,1,3,1,28,0,0,0,3,1,0,0,0,0
17655,5051135,0,315000.0,4,2,0,3,43,0,1,0,18,2,0,1,1,0
17657,5051138,1,180000.0,2,4,3,1,43,0,0,0,11,2,0,0,0,0
17658,5051139,1,180000.0,2,4,3,1,43,0,0,0,11,2,0,0,0,0
17659,5051140,0,144000.0,0,4,3,1,43,0,0,0,10,1,0,0,0,0
17660,5051141,0,144000.0,0,4,3,1,43,0,0,0,10,1,0,0,0,0
17661,5051148,0,234000.0,4,1,3,1,29,0,0,0,10,1,0,0,0,0
17662,5051149,0,234000.0,4,1,3,1,29,0,0,0,10,1,1,0,0,0
17663,5051150,0,234000.0,4,1,3,1,29,0,0,0,10,1,0,0,0,0
17664,5051151,0,234000.0,4,1,3,1,29,0,0,0,10,1,1,0,0,0
17665,5051152,0,234000.0,4,1,3,1,29,0,0,0,10,1,0,0,0,0
17666,5051153,0,234000.0,4,1,3,1,29,0,0,0,10,1,0,0,0,0
17668,5051154,1,247500.0,4,1,3,1,38,0,0,0,8,2,0,1,0,0
17669,5051155,1,247500.0,4,1,3,1,38,0,0,0,8,2,0,1,0,0
17670,5051156,1,247500.0,4,1,3,1,38,0,0,0,8,2,0,1,0,0
17671,5051157,1,247500.0,4,1,3,1,38,0,0,0,8,2,0,1,0,0
17672,5051158,1,247500.0,4,1,3,1,38,0,0,0,8,2,0,1,0,0
17673,5051159,1,135000.0,4,4,1,1,26,0,0,0,8,3,0,1,1,0
17674,5051163,0,202500.0,4,4,0,1,37,0,0,0,18,2,0,0,0,0
17675,5051164,0,202500.0,4,4,0,1,37,0,0,0,18,2,0,0,0,0
17676,5051166,0,112500.0,0,4,3,1,62,0,0,0,8,1,0,1,0,0
17677,5051167,0,112500.0,0,4,3,1,62,0,0,0,8,1,0,1,0,0
17678,5051169,0,184135.5,4,4,1,1,61,1,0,0,14,2,0,1,1,0
17679,5051170,0,184135.5,4,4,1,1,61,1,0,0,14,2,0,1,1,0
17680,5051175,0,292500.0,4,4,1,1,52,0,0,0,8,2,1,1,1,0
17681,5051176,0,292500.0,4,4,1,1,52,0,0,0,8,2,1,1,1,0
17682,5051177,1,247500.0,4,4,1,1,36,0,1,0,8,3,0,1,1,0
17683,5051178,1,247500.0,4,4,1,1,36,0,1,0,8,3,0,1,1,0
17684,5051179,1,247500.0,4,4,1,1,36,0,1,0,8,3,0,1,1,0
17685,5051180,1,247500.0,4,4,1,1,36,0,1,0,8,3,0,1,1,0
17687,5051182,0,202500.0,0,1,1,1,51,0,1,0,10,2,0,0,0,0
17688,5051183,0,202500.0,0,1,1,1,51,0,1,0,10,2,0,0,0,0
17689,5051186,0,135000.0,4,4,3,1,34,0,0,0,3,1,0,1,1,0
17690,5051187,0,135000.0,4,4,3,1,34,0,0,0,3,1,0,1,1,0
17691,5051190,2,171000.0,4,1,1,1,27,0,0,0,8,4,0,1,1,0
17692,5051191,2,171000.0,4,1,1,1,27,0,0,0,8,4,1,1,1,0
17694,5051192,0,270000.0,4,2,2,4,49,1,0,0,10,1,0,1,0,0
17695,5051193,1,225000.0,0,1,3,1,36,0,0,0,18,2,0,0,1,0
17696,5051194,1,225000.0,0,1,3,1,36,0,0,0,18,2,0,0,1,0
17697,5051198,0,90000.0,4,1,1,1,52,0,1,0,18,2,0,0,0,0
17698,5051199,1,135000.0,4,2,1,1,37,0,1,0,18,3,0,1,1,0
17699,5051200,1,135000.0,4,2,1,1,37,0,1,0,18,3,0,1,1,0
17700,5051201,1,135000.0,4,2,1,1,37,0,1,0,18,3,0,1,1,0
17701,5051202,1,135000.0,4,2,1,1,37,0,1,0,18,3,0,1,1,0
17702,5051203,1,135000.0,4,2,1,1,37,0,1,0,18,3,0,1,1,0
17703,5051205,1,135000.0,4,2,1,1,37,0,1,0,18,3,0,1,1,0
17705,5051208,0,160200.0,2,1,1,1,40,1,0,0,10,2,0,0,1,0
17706,5051210,0,191700.0,4,3,1,1,42,1,1,0,4,2,0,1,1,0
17707,5051211,0,94500.0,1,4,0,5,56,0,0,0,18,2,0,0,0,0
17708,5051212,0,540000.0,0,1,1,5,38,1,1,0,7,2,0,1,1,0
17709,5051213,0,540000.0,0,1,1,1,48,0,1,0,10,2,0,1,1,0
17710,5051214,0,540000.0,0,1,1,1,48,0,1,0,10,2,0,1,1,0
17711,5051216,0,540000.0,0,1,1,1,48,0,1,0,10,2,0,1,1,0
17712,5051217,0,540000.0,0,1,1,1,48,0,1,0,10,2,0,1,1,0
17713,5051219,0,540000.0,0,1,1,1,48,0,1,0,10,2,0,1,1,0
17714,5051220,0,540000.0,0,1,1,1,48,0,1,0,10,2,0,1,1,0
17715,5051226,0,225000.0,0,1,1,1,59,0,0,0,14,2,0,0,0,0
17716,5051227,0,225000.0,0,1,1,1,59,0,0,0,14,2,0,0,0,0
17717,5051228,1,135000.0,0,4,0,1,35,0,0,0,14,3,0,0,0,0
17718,5051229,1,135000.0,0,4,0,1,35,0,0,0,14,3,1,0,0,0
17719,5051233,1,135000.0,0,4,0,1,35,0,0,0,14,3,0,0,0,0
17720,5051234,1,135000.0,0,4,0,1,35,0,0,0,14,3,0,0,0,0
17721,5051235,1,135000.0,0,4,0,1,35,0,0,0,14,3,0,0,0,0
17722,5051238,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17723,5051240,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17724,5051242,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17725,5051243,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17726,5051244,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17727,5051245,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17728,5051246,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17729,5051248,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17730,5051250,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17731,5051251,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17732,5051252,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17733,5051253,0,121500.0,1,4,3,1,64,0,0,0,18,1,0,0,1,0
17735,5051255,0,135000.0,4,4,1,1,50,0,0,0,4,2,0,1,1,0
17736,5051256,0,135000.0,4,4,1,1,50,0,0,0,4,2,0,1,1,0
17737,5051258,0,135000.0,4,4,1,1,50,0,0,0,4,2,0,1,1,0
17738,5051260,0,180000.0,0,4,1,1,49,0,0,0,14,2,0,0,0,0
17739,5051261,0,180000.0,0,4,1,1,49,0,0,0,14,2,0,0,0,0
17740,5052582,1,135000.0,4,4,1,3,43,0,0,0,16,3,0,1,0,0
17741,5052584,1,135000.0,4,4,1,3,43,0,0,0,16,3,0,1,0,0
17742,5052585,1,135000.0,4,4,1,3,43,0,0,0,16,3,0,1,0,0
17743,5052586,0,135000.0,4,4,3,1,61,0,1,0,18,1,0,0,0,1
17744,5052587,0,135000.0,4,4,3,1,61,0,1,0,18,1,0,0,0,1
17745,5052588,0,135000.0,4,4,3,1,61,0,1,0,18,1,0,0,0,1
17746,5052589,0,135000.0,4,4,3,1,61,0,1,0,18,1,0,0,0,1
17747,5052590,0,135000.0,4,4,3,1,61,0,1,0,18,1,0,0,0,1
17748,5052591,0,76500.0,2,4,1,1,51,0,0,0,18,2,1,0,0,1
17749,5052592,0,76500.0,2,4,1,1,51,0,0,0,18,2,1,0,0,1
17750,5052593,0,76500.0,2,4,1,1,51,0,0,0,18,2,0,0,0,1
17751,5052594,0,76500.0,2,4,1,1,51,0,0,0,18,2,1,0,0,1
17752,5052595,0,112500.0,1,4,1,1,57,0,0,0,18,2,0,0,1,1
17753,5052596,0,112500.0,1,4,1,1,57,0,0,0,18,2,0,0,1,1
